2	0	150001	0	1	1F	0	1	0	0	青海	移动	1	女	1	1	1	141	50000	46	885	17641430	3108	0	5	2	1	15	0
2	0	150003	0	1	1H	0	1	0	0	湖北	移动	0	女	1	1	1	154	1500	62	171323	17746389	9262800	0	14	3	1	20	0
2	0	150003	0	1	1E	0	1	0	0	江苏	移动	1	女	1	1	1	94	6000	50	2363464	14041019	7179637	0	11	2	2	23	0
2	0	150003	0	1	1D	0	1	0	0	江苏	移动	1	女	1	1	1	139	1500	28	3119822	42254197	1804964	0	4	2	2	16	0
2	0	150003	0	1	1H	0	1	0	0	北京	联通	0	女	1	1	1	108	10000	64	1925	34324678	25954958	-1	5	2	1	17	0
2	0	150003	0	1	1D	0	1	0	0	河南	移动	1	女	1	1	1	162	5000	32	7479969	36014665	543	0	2	1	2	11	0
2	0	150003	0	1	1D	0	1	0	0	北京	移动	0	女	1	1	1	106	3000	39	47966127	93	94	47965794	0	0	2	14	0
2	0	150003	0	1	1D	nul	1	0	0	广东	移动	1	男	0	0	1	302	24403.92	32	200012785	34869767	65790	0	10	1	4	10	0
2	0	150003	0	1	1D	0	1	0	0	福建	移动	1	女	0	0	1	70	50000	41	588	11541556	668483	496	24	2	2	11	0
2	0	150001	0	1	1G	0	1	0	0	浙江	移动	1	男	1	1	1	109	3000	46	27430477	17642204	10880	0	0	0	2	21	0
2	0	150001	0	1	null	0	1	0	0	河南	联通	1	女	1	1	1	34	20000	36	3953801	887204	1395	3953801	0	0	1	16	0
3	51	150003	0	1	1G	0	1	0	0	湖北	联通	1	男	0	0	1	51	100	36	3021722	19411102	19977766	463	0	0	8	1	0
3	51	150003	0	1	1A	0	1	0	0	辽宁	移动	1	男	1	1	1	157	20000	47	363	39108097	549	0	0	0	2	11	0
2	0	150003	0	1	1A	0	1	0	0	上海	移动	0	女	1	1	1	153	5000	30	16499020	42741979	24	0	1	1	1	12	0
2	0	150003	0	1	1E	0	1	0	0	陕西	移动	1	男	1	1	1	147	3000	27	207	25095303	663	0	0	0	2	22	0
3	51	150003	0	2	null	0	1	1	1	云南	移动	1	女	1	1	1	78	100	20	41297974	1445499	1444658	0	0	0	1	15	1
3	1002	150003	2	2	null	0	1	1	1	浙江	移动	1	男	1	1	5	78	20000	29	1192	130	0	0	0	0	1	15	1
2	0	150003	0	1	1H	0	1	0	0	安徽	联通	1	女	1	1	1	80	1000	24	24491545	21737188	14934895	24404695	19	1	4	11	0
2	0	150003	0	1	1D	0	1	0	0	江苏	移动	1	男	1	1	1	166	50000	33	1337	60605406	0	0	1	1	1	0	0
2	0	150003	0	1	1E	0	1	0	0	山东	移动	1	女	1	1	1	110	5000	28	1854	17355624	62	-1	1	1	2	19	0
2	0	150003	0	1	1D	0	1	0	0	上海	电信	0	男	1	1	1	161	1050	37	15633911	27933491	231	0	7	2	2	15	0
2	0	150003	0	1	null	0	1	0	0	宁夏	移动	1	女	0	0	1	74	10000	54	15251178	6202823	931	0	3	2	1	8	0
2	0	150003	0	1	1H	0	1	0	0	湖北	移动	1	男	1	1	1	164	8619.15	39	20210943	29363739	7470	19530646	2	1	3	11	0
3	16	150001	0	1	1E	0	1	0	0	四川	移动	1	女	1	1	1	93	20000	51	156202	23504644	192	0	0	0	1	13	0
2	0	150003	0	1	1E	0	1	0	0	四川	电信	1	女	1	1	1	99	11000	51	56515	28330083	13738783	0	15	3	2	9	0
2	0	150003	0	1	null	0	1	0	0	广西	移动	1	男	1	1	1	68	30000	21	262	638078	127139	0	0	0	1	23	0
2	0	150003	0	1	1D	0	1	0	0	黑龙江	联通	1	男	1	1	1	196	5000	26	7336779	61691593	0	7334766	11	1	3	10	0
2	0	150003	0	1	1E	nul	1	0	0	上海	移动	1	女	1	1	1	385	50000	35	24824179	241040448	202375155	0	110	3	3	2	0
2	0	150003	0	1	1A	0	1	0	0	上海	移动	1	男	1	1	1	181	10000	29	365	26474648	67	69	1	1	3	20	0
2	0	150003	0	1	1B	0	1	0	0	江苏	移动	1	女	1	1	1	106	50000	34	125	47693879	76	0	5	1	1	17	0
2	0	150001	0	1	null	0	1	0	0	上海	移动	0	女	1	1	1	90	5000	36	695	10289212	11797405	0	0	0	2	13	0
2	0	150001	0	1	1H	0	1	0	0	上海	移动	1	女	1	1	1	117	28000	61	194	50870438	27184986	0	2	1	1	13	0
3	51	150003	0	1	null	0	1	0	0	辽宁	移动	1	男	0	0	1	106	30000	55	133852	2213	3063	0	0	0	2	9	0
3	1002	150003	2	2	null	0	1	1	1	广东	移动	1	女	1	1	5	67	3000	21	2549	1469	1453	0	0	0	1	20	1
2	0	150003	0	1	1E	0	1	0	0	黑龙江	移动	0	女	1	1	1	183	11000	27	90324	33696684	36297117	0	2	1	2	9	0
3	51	150003	0	1	null	0	1	0	0	广东	移动	1	女	1	1	1	83	20	28	13176639	2525413	55	0	4	2	1	18	0
3	51	150001	0	1	1E	0	1	0	0	上海	移动	0	女	1	1	1	293	20000	50	18936	27302060	4770794	18510	12	2	3	15	0
3	WF	150003	0	2	null	0	1	1	1	云南	移动	1	女	1	1	1	112	1000	20	41297974	1530934	1444658	0	0	0	1	15	1
3	51	150003	0	1	1C	0	1	0	0	新疆	联通	1	男	1	1	1	230	1000	36	71310	1349560	1349487	63431	2	1	2	6	0
2	0	150001	0	1	1A	0	1	0	0	黑龙江	移动	1	男	0	0	1	63	20000	37	235	58913781	0	0	3	1	1	14	0
2	0	150003	1	2	null	0	1	1	1	云南	移动	1	男	1	1	4	220	5000	23	15844587	32	35	0	0	0	1	13	1
2	0	150003	0	2	null	0	1	0	1	广东	联通	1	女	1	1	1	65	10	22	15444519	717	312	0	0	0	1	20	1
2	0	150003	0	1	null	0	1	0	0	陕西	移动	1	女	1	1	1	213	100	51	679	5219437	369	0	7	2	1	8	0
2	0	150003	0	1	null	0	1	0	0	广西	移动	1	女	1	1	1	65	10000	28	4343	3234582	238	0	5	1	1	21	0
2	0	150003	0	1	1B	0	1	0	0	上海	移动	0	女	1	1	1	191	6500	54	259	41554854	25	0	2	1	1	20	0
2	0	150001	0	1	1F	0	1	0	0	浙江	移动	1	女	1	1	1	107	5000	38	561	14044890	60405	0	4	2	1	9	0
3	1	150003	1	2	null	0	1	1	1	天津	移动	1	男	1	1	4	211	5000	21	154	11	0	0	0	0	1	16	1
2	0	150003	0	1	null	0	1	0	0	河北	移动	1	男	0	0	1	155	1.1	26	12591195	1010067	1010068	0	0	0	1	0	0
2	0	150003	1	2	null	0	1	1	1	河北	电信	1	女	1	1	4	221	5000	39	15853723	55	58	0	0	0	1	16	1
2	0	150003	0	1	1D	0	1	0	0	湖南	移动	1	女	1	1	1	200	5000	29	29734099	16363649	20	0	19	1	1	22	0
3	51	150003	1	2	null	0	1	1	1	内蒙古	移动	1	男	1	1	4	98	11000	27	9826304	42	0	0	0	0	1	13	1
2	0	150003	0	1	null	0	1	0	0	江西	移动	1	女	1	1	1	95	10000	54	258	542254	202	0	0	0	1	19	0
2	0	150003	0	1	1D	0	1	0	0	上海	电信	1	男	1	1	1	70	1000	26	47766710	282	163	47766634	0	0	2	11	0
2	0	150003	0	2	null	0	1	1	1	云南	移动	1	男	1	1	1	71	500	20	235	121	88	0	0	0	1	10	1
2	0	150003	0	1	1A	0	1	0	0	陕西	电信	1	女	1	1	1	224	5500	28	288	39901281	7982	0	0	0	1	8	0
2	0	150003	0	1	1E	0	1	0	0	江苏	联通	1	女	1	1	1	145	100000	41	310	19534864	152	0	3	1	1	14	0
2	0	150003	0	1	1A	0	1	0	0	上海	移动	1	男	0	0	1	158	11036	32	38758794	6210095	562	31140954	8	2	9	15	0
3	51	150003	0	2	null	0	1	1	1	山东	移动	1	女	1	1	1	63	5000	38	230	66	0	-1	0	0	1	16	1
3	51	150003	0	1	1E	0	1	0	0	广东	移动	1	女	1	1	1	78	5000	36	250	47791158	63	0	3	1	1	23	0
2	0	150003	0	1	1D	0	1	0	0	山东	移动	1	男	1	1	1	170	10400	37	10112133	40595110	615	10111857	2	1	2	14	0
2	0	150001	0	1	1D	0	0	0	0	辽宁	联通	1	男	1	1	1	114	20000	31	25916730	33866559	16	25915944	1	1	3	20	0
3	1002	150003	2	1	1A	0	1	0	0	河南	联通	1	男	1	1	5	197	9100	31	11120289	15545370	336	0	0	0	1	8	0
2	0	150003	0	1	1D	0	1	0	0	浙江	移动	1	女	1	1	1	122	100	24	43485122	2254677	2254678	0	0	0	2	14	0
2	0	150003	0	1	1H	0	1	0	0	广东	移动	1	女	1	1	1	138	6000	31	154	25232744	2102221	0	2	2	1	14	0
2	0	150003	0	1	1A	0	1	0	0	福建	移动	1	男	1	1	1	331	5100	30	45437119	22420076	37	45436900	4	1	2	21	0
2	0	150001	0	1	null	0	1	0	0	江苏	移动	1	女	1	1	1	146	30000	37	121	5165660	46	0	6	2	1	15	0
2	0	150003	0	1	1H	0	1	0	0	江苏	移动	1	女	1	1	1	485	2700	28	8741425	60492647	0	0	1	1	3	22	0
2	0	150003	0	1	1A	0	1	0	0	四川	移动	1	女	1	1	1	90	855	21	166	33811849	1911	0	3	1	1	21	0
2	0	150003	0	1	1E	0	1	0	0	北京	移动	1	女	1	1	1	136	3000	44	66198	19466599	174	-1	3	2	1	15	0
3	51	150003	0	1	null	0	1	0	0	吉林	移动	1	女	1	1	1	76	5000	31	18082666	2256779	263062	0	3	3	2	15	0
2	0	150003	0	1	1D	0	1	0	0	湖北	联通	1	男	1	1	1	98	100	33	5479453	12371475	12317564	0	0	0	1	5	0
2	0	150003	1	2	null	0	1	1	1	云南	移动	1	男	1	1	4	68	10000	28	277	53	59	0	0	0	1	11	1
2	0	150003	0	1	1D	0	1	0	0	河北	移动	0	男	1	1	1	184	7400	35	9739412	36648128	29361120	0	13	2	5	17	0
2	0	150003	0	1	1D	0	1	0	0	广东	移动	1	女	0	0	1	239	2000	29	20601013	1344926	15786	2615809	1	1	2	22	0
3	Y1	150001	0	1	1E	0	1	0	0	江苏	联通	1	男	1	1	1	47	25000	39	684	13650106	867641	0	6	2	2	13	0
2	0	150003	1	2	null	0	1	1	1	陕西	移动	1	女	1	1	4	84	6000	24	9824526	1082	1086	-1	0	0	1	12	1
2	0	150003	0	2	null	0	1	1	1	湖南	电信	1	女	1	1	1	131	6000	28	66293	42	46	0	0	0	1	9	1
2	0	150003	0	1	null	0	1	0	0	江苏	移动	1	女	0	0	1	74	100	24	39214107	1844679	1873221	0	1	1	1	23	0
2	0	150003	0	1	1A	0	1	0	0	黑龙江	联通	1	女	1	1	1	152	2600	27	142	37905629	356	0	2	1	1	11	0
3	51	150003	0	2	null	0	1	0	0	湖南	移动	1	男	1	1	1	64	1000	37	119	4860	4820	0	0	0	1	15	1
2	0	150003	0	1	1F	0	1	0	0	江苏	移动	1	女	1	1	1	60	50000	35	17820526	9098679	24	14609787	12	2	2	19	0
2	0	150003	0	1	1A	0	1	0	0	北京	移动	0	女	1	1	1	148	8800	33	107143	69012634	0	-1	0	0	1	14	0
3	1	150003	0	1	1E	0	1	0	0	湖北	联通	1	男	1	1	1	91	5000	29	121	37592551	60	0	0	0	1	0	0
2	0	150003	0	1	1B	nul	1	0	0	江苏	移动	1	男	0	0	1	84	49900	31	285329110	50644551	17807644	37897990	0	0	7	14	0
2	0	150003	0	1	1A	0	1	0	0	广东	移动	0	男	1	1	1	290	300000	44	7579744	60825981	0	-339	0	0	3	10	0
3	51	150003	0	1	1D	0	1	0	0	北京	移动	1	女	1	1	1	70	2000	30	15659717	29485088	31773650	0	12	1	2	23	0
2	0	150001	0	1	null	0	1	0	0	内蒙古	电信	1	女	1	1	1	116	20000	34	21526150	75	12	0	0	0	1	9	0
2	0	150003	0	1	1E	0	0	0	0	内蒙古	移动	1	女	1	1	1	147	9600	31	21122118	48057400	30347373	20630927	33	4	2	13	0
2	0	150003	0	1	1G	0	1	0	0	宁夏	移动	1	女	1	1	1	119	50000	30	6681290	9804797	41	6646984	14	3	3	8	0
2	0	150003	0	1	1E	0	1	0	0	江苏	移动	1	男	1	1	1	222	12000	46	30820682	15965243	43	-1	4	2	2	17	0
2	0	150003	0	1	1A	0	1	0	0	湖北	联通	1	女	1	1	1	178	4500	46	3615	36285616	188885	0	3	1	2	17	0
2	0	150003	0	1	1B	0	1	1	1	北京	联通	0	男	1	1	1	158	5000	46	129	18740619	662	0	0	0	3	14	0
3	1002	150003	2	2	null	0	1	1	1	湖南	移动	1	男	1	1	5	366	6000	38	95	12	0	0	0	0	1	12	1
2	0	150003	0	1	1E	0	1	0	0	河南	联通	1	男	0	0	1	65	5	29	333	339026	339027	0	0	0	1	16	0
2	0	150003	0	1	1E	0	1	0	0	上海	联通	1	女	1	1	1	196	248785	28	24701930	19579509	1846682	0	3	1	1	15	0
2	0	150003	0	1	1H	0	1	0	0	辽宁	移动	1	女	1	1	1	518	12600	35	48155	44236197	63	2599	5	3	2	10	0
3	51	150003	0	2	null	0	1	1	1	安徽	电信	1	男	1	1	1	91	10000	40	310	26	0	0	0	0	1	14	1
2	0	150003	0	1	1E	0	1	0	0	广东	移动	1	男	0	0	1	156	200	27	16680543	5049533	5049534	7782505	1	1	2	1	0
2	0	150003	0	1	1A	0	1	0	0	河南	联通	1	男	1	1	1	129	1010	35	206680	44012200	576	0	5	1	2	6	0
3	51	150001	0	1	null	0	1	0	0	湖北	移动	1	女	1	1	1	75	20000	34	122	1311666	2273	0	2	2	1	20	0
3	I8	150003	0	1	1A	0	1	0	0	上海	移动	0	女	1	1	1	99	2000	37	76335	61135824	0	75953	0	0	3	8	0
2	0	150003	0	1	1B	0	1	0	0	广东	移动	1	男	1	1	1	142	1800	23	107214	685190	716	311	0	0	5	15	0
2	0	150003	0	1	1C	0	1	0	0	山东	移动	1	男	1	1	1	62	1000	53	135	172048	108	0	0	0	1	20	0
2	0	150003	0	1	null	0	1	0	0	福建	移动	0	女	1	1	1	166	2500	29	57567073	11485842	1355251	-1	5	1	2	17	0
3	51	150003	1	2	null	0	1	1	1	黑龙江	移动	1	男	1	1	4	244	5000	29	391	38	0	0	0	0	1	13	1
2	0	150003	0	1	1H	0	1	0	0	河南	移动	1	男	0	0	1	80	1800	24	1631	13138936	4180	0	0	0	3	21	0
2	0	150003	0	1	1B	0	1	0	0	四川	电信	1	女	1	1	1	148	5400	32	1773994	43402459	69	0	0	0	3	18	0
2	0	150001	0	1	1E	0	1	0	0	福建	移动	1	男	1	1	1	118	1000	42	258	69822041	38704190	-15600	2	2	3	15	0
2	0	150003	0	1	null	0	1	0	0	河南	移动	1	男	1	1	1	105	5000	41	14124480	7697645	34	0	14	1	2	15	0
2	0	150003	1	2	null	0	1	1	1	广东	移动	1	男	1	1	4	198	22000	25	390	357	288	0	0	0	1	15	1
3	1002	150003	2	2	null	0	1	1	1	浙江	移动	1	男	1	1	5	196	7500	27	130	18	0	0	0	0	1	12	1
2	0	150003	0	1	null	0	1	0	0	四川	电信	1	男	1	1	1	214	50000	29	3898111	5797320	21	0	5	2	2	15	0
2	0	150003	0	1	1A	0	1	0	0	浙江	联通	1	男	0	0	1	78	17600	29	70843997	588	14	70213107	0	0	3	8	0
2	0	150001	0	1	1A	0	1	0	0	浙江	电信	1	男	0	0	1	49	20000	33	3829105	233	214	3828758	0	0	4	0	0
2	0	150003	0	1	null	0	1	0	0	广东	联通	1	女	1	1	1	67	70000	27	163	8709885	686	0	1	1	2	18	0
3	51	150003	0	1	1E	0	1	0	0	山东	移动	1	女	0	0	1	121	2500	30	6688553	14726121	9852685	0	4	1	1	23	0
3	20	150003	0	2	null	0	1	1	1	江西	移动	1	男	1	1	1	376	2000	31	1268	2223	19	0	0	0	1	18	1
3	51	150003	0	1	null	0	1	0	0	湖南	移动	1	女	1	1	1	308	1000	27	109	171712	520	-1	0	0	1	12	0
2	0	150003	0	1	null	0	1	1	1	山东	移动	1	男	1	1	1	99	10000	30	248	40	45	-1	0	0	1	16	0
2	0	150003	0	1	null	0	1	0	0	江苏	移动	1	女	1	1	1	93	2700	34	8209766	12784770	18	188	2	1	4	7	0
2	0	150003	0	1	1E	0	1	0	0	上海	移动	0	女	1	1	1	152	50000	30	5481050	38394018	10727069	0	2	1	2	18	0
2	0	150003	0	1	1D	0	1	0	0	浙江	移动	1	女	1	1	1	324	2000	30	13121233	31500760	621	0	5	1	2	23	0
2	0	150003	0	1	1A	0	0	0	0	广西	联通	1	男	1	1	1	302	3000	35	35358017	33342526	21943939	35357556	5	1	3	20	0
2	0	150001	0	1	null	0	1	0	0	安徽	移动	1	女	1	1	1	83	20000	29	37447234	3554119	3554038	0	15	1	1	15	0
3	51	150003	0	2	null	0	1	1	1	福建	移动	1	男	1	1	1	84	5000	28	274	1175	33	0	0	0	1	15	1
2	0	150001	0	1	1A	0	1	0	0	广东	电信	1	女	1	1	1	118	5000	21	290	35575346	188387	0	0	0	2	13	0
2	0	150003	0	1	1A	0	1	0	0	上海	移动	0	男	1	1	1	232	13000	31	19076171	50367617	43567320	18842134	5	1	3	15	0
2	0	150003	0	1	1E	0	1	0	0	江西	移动	1	女	1	1	1	63	2495	37	178450	35515866	6373767	0	2	1	1	15	0
3	51	150003	0	1	null	0	1	0	0	福建	移动	1	男	0	0	1	73	6000	42	20769718	1028	0	0	0	0	1	17	0
2	0	150003	1	2	null	0	1	1	1	辽宁	移动	1	女	1	1	4	84	10000	32	9822773	63	68	0	0	0	1	12	1
3	51	150003	0	1	1D	0	1	0	0	福建	移动	1	女	1	1	1	78	3800	46	113	54636898	0	0	2	1	2	7	0
2	0	150001	0	1	null	0	1	0	0	湖北	移动	1	男	1	1	1	84	20000	27	24602523	512	389	0	0	0	1	8	0
3	51	150003	0	2	null	0	1	1	1	重庆	联通	0	男	1	1	1	77	3000	40	9571	48	0	0	0	0	1	14	1
2	0	150003	0	1	1E	0	1	0	0	陕西	移动	1	女	1	1	1	176	1500	28	137	21246494	27	-1	3	1	1	16	0
2	0	150001	0	1	null	0	1	0	0	北京	移动	0	女	1	1	1	154	20000	24	40870735	2106084	79	0	0	0	1	20	0
3	1002	150003	2	2	null	0	1	1	1	福建	移动	1	男	1	1	5	60	3000	39	349	40	0	0	0	0	1	13	1
3	51	150003	1	2	null	0	1	1	1	河北	移动	1	男	1	1	4	75	10000	25	383	52	0	0	0	0	1	14	1
2	0	150003	0	1	1A	0	1	0	0	山东	联通	0	男	1	1	1	171	50000	37	27288669	18375677	20029034	23650558	0	0	3	11	0
2	0	150003	0	1	null	0	1	0	0	广西	电信	1	男	0	0	1	147	1100	33	150060	6506973	36	64142	12	5	2	21	0
3	51	150003	0	1	1A	0	1	0	0	辽宁	联通	1	女	1	1	1	140	5000	42	15688729	29875240	664836	0	3	2	1	11	0
2	0	150003	0	1	1D	0	1	0	0	上海	移动	1	女	1	1	1	116	50000	36	15828115	35195081	1297730	15827897	2	1	3	22	0
2	0	150003	0	1	1A	0	1	0	0	山东	移动	1	男	0	0	1	118	29000	35	1784	39746291	70	0	1	1	1	17	0
3	51	150003	0	2	null	0	1	1	1	甘肃	电信	1	男	1	1	1	85	20000	23	11541	491	0	0	0	0	1	15	1
3	51	150003	0	1	null	0	1	0	0	浙江	移动	1	女	1	1	1	84	10	30	11659220	9588467	481	0	546	3	1	15	0
3	51	150001	0	1	1A	0	1	0	0	福建	移动	1	男	1	1	1	65	20000	38	1077	60917827	0	252	1	1	2	10	0
2	0	150003	0	1	1D	0	1	0	0	江苏	联通	1	男	0	0	1	124	900	27	45406541	253448	24	3649013	2	1	3	15	0
3	1	150003	0	1	1C	0	1	0	0	广东	移动	0	女	1	1	1	67	1000	34	644	53896049	46751677	0	5	1	1	10	0
2	0	150003	0	1	1A	0	1	0	0	安徽	移动	1	男	1	1	1	115	800	31	154	41692691	33	0	0	0	2	10	0
3	51	150003	0	2	null	0	1	1	1	浙江	移动	1	男	1	1	1	81	5000	43	2531	75	1	-1	0	0	1	13	1
3	51	150003	0	1	null	0	1	0	0	山西	电信	1	女	1	1	1	124	10005	55	42777484	1314532	550	0	8	2	1	19	0
3	51	150003	0	1	1A	0	1	0	0	山东	移动	1	男	1	1	1	199	500	29	251	40229998	253	0	2	1	1	11	0
3	1002	150003	2	2	null	0	1	1	1	福建	移动	1	男	1	1	5	193	3000	28	1071	171	68	0	0	0	1	13	1
3	51	150003	0	2	null	0	1	1	1	江苏	移动	1	男	1	1	1	62	1900	35	1140	60300	11	0	0	0	1	12	1
2	0	150003	0	1	null	0	1	0	0	河北	移动	1	女	1	1	1	73	3000	39	2767	9921967	43	0	0	0	1	18	0
2	0	150003	0	1	1A	0	1	0	0	江苏	电信	1	男	1	1	1	98	50000	36	11549377	9418241	25	-1	3	2	2	11	0
2	0	150003	1	2	null	0	1	1	1	湖北	移动	1	男	1	1	4	83	12000	32	15752744	12	15	0	0	0	1	14	1
2	0	150003	0	1	1C	0	1	0	0	广东	移动	0	女	1	1	1	153	2000	30	382	45439994	36536219	0	29	2	3	15	0
2	0	150003	0	1	1G	0	1	0	0	湖北	移动	1	男	1	1	1	167	1000	29	2765386	28340280	30	0	1	1	1	0	0
3	51	150003	0	1	null	0	1	0	0	湖北	移动	1	男	1	1	1	59	90000	25	144	142	89	0	0	0	2	21	0
2	0	150003	0	1	null	0	1	0	0	山东	移动	1	男	0	0	1	64	3948	34	192	79525	79527	0	0	0	3	19	0
2	0	150003	0	1	1A	0	1	0	0	山东	联通	1	男	1	1	1	583	6000	51	9175637	58164435	31034553	-1	0	0	6	21	0
2	0	150001	0	1	1D	0	1	0	0	山东	移动	1	男	1	1	1	123	200000	50	37673729	31966918	2582952	25466060	12	1	1	11	0
3	51	150003	0	1	1C	0	1	0	0	广西	移动	1	男	0	0	1	69	2500	28	2895	3720866	69207	0	6	4	1	23	0
2	0	150003	0	1	1E	0	1	0	0	湖南	联通	1	男	1	1	1	109	500	24	410	9806399	4632748	-1	1	1	1	11	0
2	0	150003	0	1	1E	0	1	0	0	黑龙江	移动	1	女	1	1	1	190	169	35	1	30672536	13456550	0	8	2	1	17	0
2	0	150003	0	1	1D	0	1	0	0	黑龙江	联通	1	女	0	0	1	124	300	26	127	47597251	46950972	0	3	2	1	20	0
2	0	150003	0	1	1E	0	1	0	0	湖北	移动	1	女	1	1	1	166	30000	33	1383593	49766246	0	0	5	2	3	14	0
2	0	150003	0	2	null	0	1	0	0	内蒙古	移动	1	女	1	1	1	109	4000	28	177	77973	45	-1	0	0	1	18	1
3	51	150003	0	2	1D	0	1	1	1	山东	移动	1	男	0	0	1	67	300	34	27642526	16411391	15367374	0	0	0	1	13	1
2	0	150003	0	1	1A	0	1	0	0	云南	移动	1	男	0	1	1	186	4400	56	452	41938123	488	0	1	1	2	19	0
2	0	150003	0	1	1A	0	1	0	0	安徽	移动	1	女	1	1	1	137	200000	66	743	5858308	32665	0	18	2	1	17	0
2	0	150003	0	1	1B	0	1	0	0	广东	移动	1	男	0	0	1	149	500	28	37673828	7974825	1855	0	5	3	6	19	0
2	0	150003	0	1	1E	0	1	0	0	宁夏	移动	1	男	1	1	1	102	5000	43	188	16153492	66	0	2	1	1	12	0
2	0	150003	0	1	1D	0	1	0	0	江苏	移动	1	女	1	1	1	280	4800	34	2545065	64141747	0	2544896	0	0	1	18	0
2	0	150003	1	2	null	0	1	1	1	河北	移动	1	男	1	1	4	84	5000	21	1163	31	35	0	0	0	1	12	1
2	0	150001	0	1	1A	0	1	0	0	浙江	移动	1	女	1	1	1	39	50000	29	30691412	14540926	115439	0	0	0	1	10	0
2	0	150003	0	1	1D	0	1	0	0	北京	移动	0	女	1	1	1	115	50000	32	15543552	29942860	31	0	1	1	3	12	0
3	1002	150003	2	2	null	0	1	1	1	安徽	移动	1	男	1	1	5	58	15000	46	568	169	15	0	0	0	1	17	1
2	0	150001	0	1	1E	0	1	0	0	浙江	联通	1	女	1	1	1	84	300000	52	7007669	12719857	344	0	4	1	1	16	0
3	51	150001	0	1	1D	0	1	0	0	四川	移动	1	男	0	0	1	86	1100	25	36263452	6473761	1121	0	4	3	2	18	0
2	0	150003	0	1	1A	0	1	0	0	上海	电信	0	女	1	1	1	125	20.29	23	11698202	15774335	16	11698015	2	1	2	22	0
2	0	150003	0	1	null	0	1	0	0	河北	移动	1	男	0	0	1	117	10	40	42269687	301376	80661	-1	0	0	1	22	0
3	1002	150003	2	2	null	0	1	1	1	云南	移动	1	男	1	1	5	76	6000	20	13265	402	361	0	0	0	1	14	1
2	0	150003	0	1	1A	0	0	0	0	北京	移动	0	女	1	1	1	203	10000	34	25767827	60975535	0	25767622	3	1	1	15	0
3	51	150003	0	2	null	0	1	1	1	江西	电信	1	男	1	1	1	80	2000	29	15747574	2792	2779	0	0	0	1	14	1
2	0	150003	0	1	1H	0	1	0	0	陕西	移动	1	男	0	0	1	73	400	24	31221156	524689	14	31221076	2	1	3	16	0
2	0	150003	0	1	1E	0	1	0	0	上海	移动	0	男	1	1	1	128	10000	35	2304906	16563238	183	0	2	2	1	14	0
2	0	150003	0	1	1E	0	1	0	0	安徽	电信	0	女	1	1	1	77	1500	26	11326520	40177972	10266483	0	1	1	3	23	0
2	0	150003	0	1	1A	0	1	0	0	江苏	移动	1	男	1	1	1	89	50000	46	156	61416837	0	0	21	1	4	5	0
3	51	150001	0	1	1B	0	1	0	0	四川	移动	1	女	0	0	1	127	1000	36	38883386	6690106	6689734	38482793	0	0	4	13	0
3	51	150003	0	1	1E	0	1	0	0	湖南	移动	1	男	0	0	1	168	100	28	19541191	3027447	2991300	0	2	1	2	23	0
2	0	150003	0	1	1D	0	1	0	0	上海	移动	0	男	1	1	1	140	30000	41	4055990	42289824	14077	0	3	1	1	20	0
3	51	150003	0	1	1A	0	1	0	0	广东	移动	1	男	0	0	1	269	5	44	597	185708	185735	0	0	0	2	21	0
3	51	150003	0	2	null	0	1	1	1	陕西	移动	1	男	1	1	1	68	1000	28	997	110	23	0	0	0	1	11	1
2	0	150001	0	1	null	0	1	0	0	浙江	移动	1	男	0	0	1	118	20000	40	44783744	87094	87009	0	0	0	1	15	0
3	51	150003	0	1	1D	0	1	0	1	四川	移动	1	男	0	1	1	126	500	24	127	15062361	18936	0	4	2	4	19	0
3	51	150003	0	1	null	0	1	0	0	黑龙江	移动	1	男	1	1	1	176	5012.24	32	169	8622578	806087	0	5	1	1	6	0
2	0	150003	0	1	null	0	1	0	0	辽宁	移动	1	女	1	1	1	66	20000	31	1212	4312	17	0	0	0	1	19	0
3	51	150001	0	1	null	0	1	0	0	河南	联通	1	女	1	1	1	68	20000	26	963	43661	43597	0	0	0	1	10	0
2	0	150003	0	1	1G	0	1	0	0	上海	移动	0	女	1	1	1	96	10	37	14102241	27725737	31	0	11	2	1	15	0
2	0	150003	0	1	1C	0	1	0	0	上海	联通	0	女	1	1	1	203	5000	31	102825	37387848	30392658	0	14	2	2	14	0
2	0	150001	0	1	null	0	1	0	0	云南	移动	1	男	1	1	1	160	50000	50	40496809	1807632	31	0	1	1	3	12	0
2	0	150003	0	1	1D	0	0	0	0	河北	电信	0	女	1	1	1	114	1769.67	30	10427	69037763	64741255	-1	10	1	2	14	0
3	51	150003	0	1	1A	0	1	0	0	广东	移动	1	男	0	0	1	127	100	30	627	2529746	0	0	1	1	1	22	0
2	0	150003	0	1	1G	0	0	0	0	广东	移动	1	男	1	1	1	76	256.5	39	37192	59005577	32360324	0	15	1	1	8	0
3	HW	150003	0	1	1A	0	1	0	0	江苏	电信	1	男	1	1	1	68	70000	41	2300	47636254	47945537	0	2	1	1	22	0
2	0	150003	0	1	1H	0	1	0	0	湖北	移动	1	女	1	1	1	175	1800	23	23679694	22442409	595	0	8	1	2	11	0
2	0	150003	0	2	null	0	1	1	1	山西	移动	1	男	1	1	1	87	23000	32	12783326	161	164	0	0	0	1	13	1
