3,51,150003,0,51,30,1,1E,0,0,1,1,1,1,0,0,安徽,移动,0,0,1,0,男,23,9745056,7441343,0,0,7441292,0,0,0,1,1,1,0
2,0,150001,0,37,19000,1,1E,0,0,1,1,1,1,0,0,陕西,移动,1,1,1,0,女,57,12855407,13299468,1,1,13239416,12855405,18,1,3,1,17,0
2,0,150001,0,189,20000,1,null,0,0,1,1,1,1,0,0,黑龙江,移动,0,0,1,1,女,44,190,3570057,1,1,1483153,0,9,2,2,1,20,0
3,1,150003,0,75,3000,1,1D,0,0,1,1,1,0,0,0,河南,联通,0,0,0,0,女,34,79431490,44234170,1,1,64,77010019,20,1,1,1,16,0
3,1002,150003,2,215,10000,2,null,0,0,1,1,1,1,1,1,云南,移动,0,0,1,0,男,40,15924009,17,1,1,0,0,0,0,1,5,14,1
3,51,150003,0,74,100,2,null,0,0,1,1,1,1,1,1,广西,移动,0,1,1,1,男,39,658,122,1,1,0,-1,0,0,1,1,11,1
3,1,150003,0,58,1000,1,1D,0,0,1,1,1,1,0,0,河南,移动,0,0,1,0,男,29,28846908,19684745,1,1,580669,11823800,5,2,2,1,17,0
3,51,150003,1,210,10000,2,null,0,0,1,1,1,1,1,1,福建,电信,0,0,1,0,男,31,622,70,1,1,0,0,0,0,1,4,10,1
2,0,150003,0,229,520,1,1D,0,0,1,1,1,1,0,0,上海,移动,0,0,0,0,女,26,7105600,40257100,1,1,138,7105339,12,1,2,1,20,0
3,51,150001,0,258,500,1,null,0,0,1,1,1,1,0,0,江苏,移动,0,0,1,0,男,30,10798794,10609132,0,0,10609081,0,5,3,1,1,4,0
2,0,150001,0,85,1000,1,null,0,0,1,1,1,1,0,0,江苏,电信,0,0,1,0,女,25,85,104,1,1,26,0,0,0,1,1,13,0
3,51,150003,1,282,20000,2,null,0,0,1,1,1,1,1,1,新疆,移动,0,0,1,0,男,26,15834727,33,1,1,0,0,0,0,1,4,11,1
2,0,150003,0,155,100000,1,1D,0,0,1,1,1,1,0,0,浙江,电信,0,0,1,1,男,25,101389349,42806674,1,1,148,101389243,0,0,2,1,14,0
2,0,150003,0,103,20000,1,1E,0,0,1,1,1,1,0,0,江苏,移动,0,1,1,1,女,30,503888,36248683,1,1,31150532,0,5,1,2,1,8,0
2,0,150001,0,78,20000,1,null,0,0,1,1,1,1,0,0,江苏,电信,0,1,1,0,女,34,40284725,5567868,1,1,24,0,21,2,1,1,10,0
2,0,150003,0,73,30000,1,1A,0,0,1,1,1,1,0,0,安徽,移动,0,0,1,0,女,64,8763114,6497505,1,1,201413,0,5,1,3,1,12,0
3,51,150003,0,161,500,1,1A,0,0,1,1,1,1,0,0,湖北,移动,0,0,1,1,男,25,9487010,6712416,0,0,6712519,0,0,0,1,1,8,0
3,51,150003,0,64,1000,2,null,0,0,1,1,1,1,1,1,四川,移动,0,1,1,0,男,49,88140,12223,1,1,17,0,0,0,1,1,20,1
2,0,150003,0,122,7000,1,1A,0,0,1,1,1,1,0,0,上海,移动,0,0,0,0,男,27,37926186,6652630,1,1,7604098,0,0,0,2,1,14,0
2,0,150003,0,133,500,1,1A,nul,0,1,1,0,1,0,0,云南,移动,0,0,1,0,男,44,267442107,71718276,0,0,41131898,-2,3,1,4,1,21,0
2,0,150003,0,116,500,1,null,0,0,1,1,1,1,0,0,吉林,移动,0,0,1,0,女,32,286,204143,1,1,41,0,0,0,1,1,15,0
2,0,150003,0,75,100,1,1A,0,0,1,1,1,1,0,0,江苏,移动,0,0,1,1,男,31,27443341,793,1,1,794,0,0,0,1,1,20,0
2,0,150003,0,184,2000,1,1D,0,0,1,1,1,1,0,0,广东,移动,0,1,1,1,女,36,269,61031822,1,1,0,0,2,1,2,1,9,0
3,51,150003,0,73,6400,2,null,0,0,1,1,1,1,1,1,湖南,移动,0,0,1,0,男,44,17015904,196,1,1,758,0,0,0,1,1,15,1
2,0,150003,0,104,100,1,null,0,0,1,1,1,1,0,0,河北,移动,0,0,1,0,女,33,680340,454966,1,1,26109,0,0,0,2,1,23,0
2,0,150003,0,123,50000,1,1D,0,0,1,1,1,1,0,0,上海,电信,0,0,0,0,女,31,27860547,16319406,1,1,439,0,0,0,1,1,10,0
3,51,150003,0,68,40000,1,null,0,0,1,1,1,1,1,1,海南,移动,0,1,1,0,男,41,297,27,1,1,0,0,0,0,1,1,14,0
2,0,150003,0,492,100,1,1E,0,0,1,1,1,1,0,0,江苏,移动,1,1,1,0,男,26,117759,58482939,0,0,34362114,0,33,1,5,1,15,0
3,51,150003,0,70,74,1,null,0,0,1,1,1,1,0,0,天津,移动,0,0,0,0,女,26,44090127,494586,1,1,75021,0,0,0,1,1,9,0
3,1,150001,0,107,20000,1,1D,0,0,9,1,1,1,0,0,安徽,移动,0,0,1,0,男,33,29055754,15029818,0,0,15809520,0,0,0,7,1,15,0
2,0,150003,0,237,2000,1,1E,0,0,1,1,1,1,0,0,安徽,电信,0,0,1,1,女,50,4777821,18518406,1,1,715571,0,10,2,2,1,19,0
2,0,150003,0,159,100,1,1G,0,0,1,1,1,1,0,0,江西,移动,0,0,1,1,女,30,29112,12537656,1,1,2785512,0,6,2,2,1,17,0
2,0,150003,0,265,2367,1,1D,0,0,1,1,1,1,0,0,浙江,联通,1,1,1,0,男,32,885,36035482,1,1,11143224,0,4,1,2,1,1,0
3,51,150001,0,77,5000,1,null,0,0,1,1,1,1,0,0,广东,移动,0,0,1,0,男,24,713,19184,0,0,19105,0,0,0,1,1,20,0
2,0,150003,0,123,1800,1,1C,0,0,1,1,1,1,0,0,江西,电信,0,0,1,0,男,36,245133,60507677,1,1,20259601,1166,7,2,2,1,17,0
2,0,150003,0,56,1000,1,1A,0,0,1,1,1,1,0,0,四川,移动,1,1,1,1,男,28,8098310,5870593,1,1,5870596,0,0,0,1,1,8,0
2,0,150003,0,119,17000,1,1A,0,0,1,1,1,1,0,0,广东,联通,0,0,1,0,男,25,187,46475414,1,1,450,0,0,0,3,1,12,0
2,0,150003,0,135,50000,1,1D,0,0,1,1,1,1,0,0,江苏,移动,0,0,1,0,女,43,20685098,24776735,1,1,10641240,0,2,2,2,1,8,0
2,0,150003,0,388,10000,1,1A,nul,0,1,1,0,0,0,0,湖北,移动,0,0,1,1,男,39,207670086,54870812,1,1,27395391,187287087,4,1,5,1,14,0
